Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
SW9 9BG,No,51.471804,-0.122573,530493,176431,TQ304764,Larkhall,"Lambeth, unparished area",01/09/1981,01/01/2016,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BH,Yes,51.470448,-0.124288,530378,176277,TQ303762,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BJ,No,51.469772,-0.125435,530300,176200,TQ303761,Larkhall,"Lambeth, unparished area",01/01/1980,01/06/1999,11,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003128,Lambeth 008E
SW9 9BL,Yes,51.466616,-0.127652,530155,175845,TQ301758,Larkhall,"Lambeth, unparished area",01/08/2008,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9BN,Yes,51.469723,-0.124588,530359,176196,TQ303761,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9BP,Yes,51.468857,-0.126121,530255,176097,TQ302760,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9BQ,Yes,51.470964,-0.123442,530435,176336,TQ304763,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BS,Yes,51.468259,-0.126923,530201,176029,TQ302760,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9BT,Yes,51.466565,-0.128334,530108,175838,TQ301758,Larkhall,"Lambeth, unparished area",01/01/1980,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9BU,Yes,51.466859,-0.1277,530151,175872,TQ301758,Larkhall,"Lambeth, unparished area",01/09/2008,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9BW,Yes,51.469269,-0.125413,530303,176144,TQ303761,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9BX,No,51.466918,-0.128014,530129,175878,TQ301758,Larkhall,"Lambeth, unparished area",01/01/1980,01/10/2000,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9BY,Yes,51.47034,-0.1221,530530,176269,TQ305762,Larkhall,"Lambeth, unparished area",01/06/2014,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9BZ,No,51.467434,-0.123155,530465,175944,TQ304759,Larkhall,"Lambeth, unparished area",01/01/1992,01/06/2000,13,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003094,Lambeth 010C
SW9 9DA,Yes,51.465272,-0.130255,529978,175691,TQ299756,Larkhall,"Lambeth, unparished area",01/01/1980,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9DB,No,51.466178,-0.125582,530300,175800,TQ303758,Larkhall,"Lambeth, unparished area",01/09/1991,01/12/1992,16,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003090,Lambeth 012D
SW9 9DD,Yes,51.469732,-0.123381,530443,176199,TQ304761,Larkhall,"Lambeth, unparished area",01/11/2018,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9DE,Yes,51.468347,-0.122355,530518,176047,TQ305760,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DF,Yes,51.467938,-0.122645,530499,176001,TQ304760,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DG,Yes,51.467624,-0.122701,530496,175966,TQ304759,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003096,Lambeth 010D
SW9 9DH,Yes,51.468406,-0.123778,530419,176051,TQ304760,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DJ,Yes,51.468685,-0.123205,530458,176083,TQ304760,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DL,Yes,51.469491,-0.123521,530434,176172,TQ304761,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9DN,No,51.469731,-0.123407,530441,176199,TQ304761,Larkhall,"Lambeth, unparished area",01/01/1980,01/11/2018,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9DP,Yes,51.469672,-0.124201,530386,176191,TQ303761,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DQ,Yes,51.467662,-0.123391,530448,175969,TQ304759,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DR,Yes,51.469015,-0.123623,530428,176119,TQ304761,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DS,Yes,51.469015,-0.123623,530428,176119,TQ304761,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DT,Yes,51.469401,-0.12414,530391,176161,TQ303761,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DU,Yes,51.468694,-0.124328,530380,176082,TQ303760,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DW,No,51.469837,-0.123849,530410,176210,TQ304762,Larkhall,"Lambeth, unparished area",01/01/1980,01/10/2004,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9DX,Yes,51.468694,-0.124328,530380,176082,TQ303760,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DY,Yes,51.468809,-0.125374,530307,176093,TQ303760,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9DZ,Yes,51.468625,-0.125641,530289,176072,TQ302760,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EA,Yes,51.468273,-0.125021,530333,176034,TQ303760,Larkhall,"Lambeth, unparished area",01/01/1980,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EB,Yes,51.46798,-0.124688,530357,176002,TQ303760,Larkhall,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9ED,Yes,51.468014,-0.125133,530326,176005,TQ303760,Larkhall,"Lambeth, unparished area",01/01/1980,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EE,Yes,51.467895,-0.125541,530298,175991,TQ302759,Larkhall,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EF,Yes,51.467893,-0.126016,530265,175990,TQ302759,Larkhall,"Lambeth, unparished area",01/01/1980,,15,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EG,Yes,51.468536,-0.126306,530243,176061,TQ302760,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9EH,Yes,51.468153,-0.12585,530276,176019,TQ302760,Larkhall,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EJ,Yes,51.46832,-0.125696,530286,176038,TQ302760,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EL,Yes,51.468118,-0.125431,530305,176016,TQ303760,Larkhall,"Lambeth, unparished area",01/01/1980,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9EN,No,51.468828,-0.122594,530500,176100,TQ305761,Larkhall,"Lambeth, unparished area",01/04/1985,01/12/1986,12,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003094,Lambeth 010C
SW9 9EP,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2001,01/05/2002,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9EQ,Yes,51.468361,-0.126011,530264,176042,TQ302760,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
SW9 9ER,Yes,51.469828,-0.12048,530644,176215,TQ306762,Larkhall,"Lambeth, unparished area",01/01/1980,,13,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003096,Lambeth 010D
SW9 9ES,Yes,51.46984,-0.121257,530590,176215,TQ305762,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9ET,Yes,51.470376,-0.12099,530607,176275,TQ306762,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9EU,Yes,51.471078,-0.121595,530563,176352,TQ305763,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9EW,Yes,51.467067,-0.127695,530151,175895,TQ301758,Larkhall,"Lambeth, unparished area",01/05/2020,,16,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003090,Lambeth 012D
SW9 9EX,Yes,51.47077,-0.122025,530534,176317,TQ305763,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9EY,Yes,51.470333,-0.121669,530560,176269,TQ305762,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9EZ,Yes,51.470228,-0.122436,530507,176256,TQ305762,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9FB,No,51.467434,-0.123155,530465,175944,TQ304759,Larkhall,"Lambeth, unparished area",01/06/1996,01/10/2000,13,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003094,Lambeth 010C
SW9 9FD,No,51.467434,-0.123155,530465,175944,TQ304759,Larkhall,"Lambeth, unparished area",01/12/1996,01/12/1998,13,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003094,Lambeth 010C
SW9 9FE,No,51.467434,-0.123155,530465,175944,TQ304759,Larkhall,"Lambeth, unparished area",01/12/1996,01/12/1998,13,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003094,Lambeth 010C
SW9 9FF,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/1997,01/02/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FG,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/1999,01/10/2001,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FH,No,51.467434,-0.123155,530465,175944,TQ304759,Larkhall,"Lambeth, unparished area",01/06/1999,01/05/2001,13,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003094,Lambeth 010C
SW9 9FJ,No,51.467434,-0.123155,530465,175944,TQ304759,Larkhall,"Lambeth, unparished area",01/12/1999,01/06/2000,13,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003094,Lambeth 010C
SW9 9FL,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/1999,01/02/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FN,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2000,01/01/2002,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FP,No,51.467434,-0.123155,530465,175944,TQ304759,Larkhall,"Lambeth, unparished area",01/06/2000,01/05/2001,13,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003094,Lambeth 010C
SW9 9FQ,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2000,01/02/2006,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FR,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/12/2000,01/06/2015,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FS,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/03/2002,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FT,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/02/2008,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FW,No,51.468674,-0.113587,531126,176099,TQ311760,Ferndale,"Lambeth, unparished area",01/06/2001,01/03/2003,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003059,Lambeth 011D
SW9 9FX,Yes,51.466512,-0.116646,530920,175853,TQ309758,Ferndale,"Lambeth, unparished area",01/08/2020,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003061,Lambeth 011F
SW9 9GX,Yes,51.468985,-0.119956,530683,176122,TQ306761,Larkhall,"Lambeth, unparished area",01/06/2002,,14,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003096,Lambeth 010D
SW9 9HA,Yes,51.470626,-0.12373,530416,176298,TQ304762,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9HB,Yes,51.470382,-0.122487,530503,176273,TQ305762,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9HD,Yes,51.470205,-0.123243,530451,176252,TQ304762,Larkhall,"Lambeth, unparished area",01/01/1980,,10,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9HE,Yes,51.469764,-0.122685,530491,176204,TQ304762,Larkhall,"Lambeth, unparished area",01/01/1980,,11,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003093,Lambeth 010B
SW9 9HF,Yes,51.469094,-0.122929,530476,176129,TQ304761,Larkhall,"Lambeth, unparished area",01/01/1980,,12,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003094,Lambeth 010C
